name,fips,stateFips
Hanover village,32707,17
Hanover Park village,32746,17
Hardin village,32850,17
Harmon village,32967,17
Harrisburg,33136,17
Harristown village,33227,17
Hartford village,33279,17
Hartsburg village,33318,17
Harvard,33331,17
Harvel village,33357,17
Harvey,33383,17
Harwood Heights village,33435,17
Havana,33513,17
Hawthorn Woods village,33630,17
Hazel Crest village,33695,17
Hebron village,33851,17
Hecker village,33877,17
Henderson village,34007,17
Hennepin village,34098,17
Henning village,34137,17
Henry,34163,17
Herrick village,34332,17
Herrin,34358,17
Herscher village,34384,17
Hettick village,34423,17
Heyworth village,34449,17
Hickory Hills,34514,17
Hidalgo village,34553,17
Highland,34670,17
Highland Park,34722,17
Highwood,34865,17
Hillcrest village,34982,17
Hillsboro,35047,17
Hillsdale village,35073,17
Hillside village,35086,17
Hillview village,35203,17
Hinckley village,35268,17
Hindsboro village,35281,17
Hinsdale village,35307,17
Hodgkins village,35385,17
Hoffman village,35398,17
Hoffman Estates village,35411,17
Holiday Hills village,35515,17
Hollowayville village,35671,17
Homer village,35814,17
Homer Glen village,35835,17
Hometown,35866,17
Homewood village,35879,17
Hoopeston,36061,17
Hooppole village,36074,17
Hopedale village,36126,17
Hopewell village,36150,17
Hopkins Park village,36190,17
Hoyleton village,36347,17
Hudson village,36438,17
Huey village,36477,17
Hull village,36516,17
Humboldt village,36542,17
Hume village,36568,17
Huntley village,36750,17
Hurst,36815,17
Hutsonville village,36841,17
Illiopolis village,37127,17
Ina village,37179,17
Indian Creek village,37218,17
Indian Head Park village,37257,17
Indianola village,37348,17
Industry village,37439,17
Inverness village,37608,17
Iola village,37621,17
Ipava village,37647,17
Iroquois village,37712,17
Irving village,37738,17
Irvington village,37777,17
Irwin village,37803,17
Island Lake village,37894,17
Itasca village,37907,17
Iuka village,37933,17
Ivesdale village,37998,17
Jacksonville,38115,17
Jeffersonville village,38323,17
Jeisyville village,38349,17
Jerome village,38375,17
Jerseyville,38414,17
Jewett village,38427,17
Johnsburg village,38479,17
Johnsonville village,38531,17
Johnston City,38544,17
Joliet,38570,17
Jonesboro,38635,17
Joppa village,38674,17
Joy village,38739,17
Junction village,38778,17
Junction City village,38791,17
Justice village,38830,17
Kampsville village,38856,17
Kane village,38869,17
Kaneville village,38895,17
Kangley village,38921,17
Kankakee,38934,17
Kansas village,38986,17
Kappa village,39038,17
Karnak village,39077,17
Kaskaskia village,39129,17
Keenes village,39233,17
Keensburg village,39259,17
Keithsburg,39298,17
Kell village,39324,17
Kempton village,39441,17
Kenilworth village,39519,17
Kenney village,39532,17
Kewanee,39727,17
Keyesport village,39753,17
Kilbourne village,39857,17
Kildeer village,39883,17
Kincaid village,39909,17
Kinderhook village,39922,17
Kingston village,40065,17
Kingston Mines village,40091,17
Kinmundy,40117,17
Kinsman village,40143,17
Kirkland village,40156,17
Kirkwood village,40182,17
Knoxville,40416,17
Lacon,40559,17
Ladd village,40598,17
La Fayette village,40676,17
La Grange village,40767,17
La Grange Park village,40793,17
La Harpe,40832,17
Lake Barrington village,40884,17
Lake Bluff village,40910,17
Lake Forest,41105,17
Lake in the Hills village,41183,17
Lake Ka-Ho village,41214,17
Lakemoor village,41326,17
Lake Villa village,41586,17
Lakewood village,41651,17
Lake Zurich village,41742,17
La Moille village,41794,17
Lanark,41859,17
Lansing village,42028,17
La Prairie village,42080,17
La Rose village,42171,17
LaSalle,42184,17
Latham village,42249,17
Lawrenceville,42405,17
Leaf River village,42457,17
Lebanon,42496,17
Lee village,42587,17
Leland village,42756,17
Leland Grove,42769,17
Lemont village,42795,17
Lena village,42834,17
Lenzburg village,42860,17
Leonore village,42912,17
Lerna village,42938,17
Le Roy,42971,17
Lewistown,43055,17
Lexington,43094,17
Liberty village,43133,17
Libertyville village,43250,17
Lily Lake village,43406,17
Lima village,43445,17
Limestone village,43510,17
Lincoln,43536,17
Lincolnshire village,43666,17
Lincolnwood village,43744,17
Lindenhurst village,43770,17
Lisbon village,43900,17
Lisle village,43939,17
Litchfield,43965,17
Littleton village,44056,17
Little York village,44082,17
Liverpool village,44121,17
Livingston village,44160,17
Loami village,44173,17
Lockport,44225,17
Loda village,44264,17
Lomax village,44381,17
Lombard village,44407,17
London Mills village,44446,17
Long Creek village,44498,17
Long Grove village,44524,17
Long Point village,44576,17
Longview village,44602,17
Loraine village,44719,17
Lostant village,44823,17
Louisville village,44927,17
Loves Park,45031,17
Lovington village,45044,17
Ludlow village,45174,17
Lyndon village,45278,17
Lynnville village,45369,17
Lynwood village,45421,17
Lyons village,45434,17
McClure village,45525,17
McCook village,45564,17
McCullom Lake village,45616,17
Macedonia village,45642,17
McHenry,45694,17
Machesney Park village,45726,17
Mackinaw village,45785,17
McLean village,45811,17
McLeansboro,45824,17
McNabb village,45850,17
Macomb,45889,17
Macon,45941,17
Madison,45993,17
Maeystown village,46058,17
Magnolia village,46110,17
Mahomet village,46136,17
Makanda village,46214,17
Malden village,46240,17
Malta village,46279,17
Manchester village,46331,17
Manhattan village,46357,17
Manito village,46383,17
Manlius village,46422,17
Mansfield village,46487,17
Manteno village,46500,17
Maple Park village,46604,17
Mapleton village,46643,17
Maquon village,46695,17
Marengo,46786,17
Marietta village,46825,17
Marine village,46864,17
Marion,46916,17
Marissa village,46955,17
Mark village,46981,17
Markham,47007,17
Maroa,47072,17
Marquette Heights,47111,17
Marseilles,47150,17
Marshall,47163,17
Martinsville,47254,17
Martinton village,47280,17
Maryville village,47397,17
Mascoutah,47423,17
Mason,47449,17
Mason City,47475,17
Matherville village,47527,17
Matteson village,47540,17
Mattoon,47553,17
Maunie village,47592,17
Maywood village,47774,17
Mazon village,47787,17
Mechanicsburg village,48021,17
Media village,48073,17
Medora village,48138,17
Melrose Park village,48242,17
Melvin village,48268,17
Mendon village,48307,17
Mendota,48333,17
Menominee village,48359,17
Meredosia village,48424,17
Merrionette Park village,48554,17
Metamora village,48606,17
Metcalf village,48632,17
Metropolis,48645,17
Mettawa village,48671,17
Middletown village,48853,17
Midlothian village,48892,17
Milan village,49009,17
Milford village,49048,17
Millbrook village,49100,17
Mill Creek village,49178,17
Milledgeville village,49191,17
Millington village,49308,17
Mill Shoals village,49347,17
Millstadt village,49386,17
Milton village,49477,17
Mineral village,49516,17
Minier village,49555,17
Minonk,49568,17
Minooka village,49607,17
Modesto village,49802,17
Mokena village,49854,17
Moline,49867,17
Momence,49893,17
Monee village,49945,17
Monmouth,50010,17
Monroe Center village,50062,17
Montgomery village,50218,17
Monticello,50244,17
Montrose village,50283,17
Morris,50491,17
Morrison,50530,17
Morrisonville village,50543,17
Morton village,50621,17
Morton Grove village,50647,17
Mound City,50751,17
Mounds,50777,17
Mound Station village,50790,17
Mount Auburn village,50829,17
Mount Carmel,50868,17
Mount Carroll,50881,17
Mount Clare village,50920,17
Mount Erie village,50933,17
Mount Morris village,50998,17
Mount Olive,51024,17
Mount Prospect village,51089,17
Mount Pulaski,51128,17
Mount Sterling,51154,17
Mount Vernon,51180,17
Mount Zion village,51206,17
Moweaqua village,51232,17
Muddy village,51271,17
Mulberry Grove village,51284,17
Muncie village,51336,17
Mundelein village,51349,17
Murphysboro,51453,17
Murrayville village,51479,17
Naperville,51622,17
Naplate village,51648,17
Naples,51661,17
Nashville,51700,17
Nason,51726,17
Nauvoo,51791,17
Nebo village,51882,17
Nelson village,51947,17
Neoga,51986,17
Neponset village,51999,17
Newark village,52103,17
New Athens village,52116,17
New Baden village,52142,17
New Bedford village,52155,17
New Berlin village,52168,17
New Boston,52220,17
New Burnside village,52285,17
New Canton,52311,17
New Douglas village,52415,17
New Grand Chain village,52467,17
New Haven village,52506,17
New Holland village,52545,17
New Lenox village,52584,17
Newman,52623,17
New Milford village,52701,17
New Minden village,52714,17
New Salem village,52805,17
Newton,52844,17
Niantic village,52961,17
Niles village,53000,17
Nilwood,53039,17
Noble village,53143,17
Nokomis,53169,17
Nora village,53195,17
Normal,53234,17
Norridge village,53377,17
Norris village,53390,17
Norris City village,53403,17
North Aurora village,53442,17
North Barrington village,53455,17
Northbrook village,53481,17
North Chicago,53559,17
North City village,53585,17
Northfield village,53663,17
North Henderson village,53793,17
Northlake,53871,17
North Pekin village,54092,17
North Riverside village,54144,17
North Utica village,54222,17
Norwood village,54404,17
Oak Brook village,54534,17
Oakbrook Terrace,54560,17
Oakdale village,54586,17
Oakford village,54625,17
Oak Forest,54638,17
Oak Grove village,54703,17
Oakland,54781,17
Oak Lawn village,54820,17
Oak Park village,54885,17
Oakwood village,55002,17
Oakwood Hills village,55041,17
Oblong village,55106,17
Oconee village,55132,17
Odell village,55171,17
Odin village,55210,17
O'Fallon,55249,17
Ogden village,55275,17
Oglesby,55353,17
Ohio village,55379,17
Ohlman village,55418,17
Okawville village,55470,17
Old Mill Creek village,55639,17
Old Ripley village,55717,17
Old Shawneetown village,55756,17
Olmsted village,55899,17
Olney,55912,17
Olympia Fields village,55938,17
Omaha village,56003,17
Onarga village,56081,17
Oneida,56159,17
Oquawka village,56237,17
Orangeville village,56341,17
Oreana village,56471,17
Oregon,56484,17
Orient,56536,17
Orion village,56601,17
Orland Hills village,56627,17
Orland Park village,56640,17
Oswego village,56887,17
Ottawa,56926,17
Otterville,56978,17
Owaneco village,57043,17
Palatine village,57225,17
Palestine village,57277,17
Palmer village,57303,17
Palmyra village,57329,17
Palos Heights,57381,17
Palos Hills,57394,17
Palos Park village,57407,17
Pana,57472,17
Panama village,57498,17
Panola village,57524,17
Papineau village,57576,17
Paris,57628,17
Park City,57654,17
Parkersburg village,57693,17
Park Forest village,57732,17
Park Ridge,57875,17
Patoka village,58057,17
Pawnee village,58174,17
Paw Paw village,58226,17
Paxton,58239,17
Payson village,58265,17
Pearl village,58343,17
Pearl City village,58369,17
Pecatonica village,58408,17
Pekin,58447,17
Peoria,59000,17
Peoria Heights village,59026,17
Peotone village,59052,17
Percy village,59104,17
Perry village,59156,17
Peru,59234,17
Pesotum village,59273,17
Petersburg,59312,17
Phillipstown village,59520,17
Philo village,59533,17
Phoenix village,59572,17
Pierron village,59709,17
Pinckneyville,59884,17
Pingree Grove village,59988,17
Piper City village,60079,17
Pittsburg village,60209,17
Pittsfield,60222,17
Plainfield village,60287,17
Plainville village,60339,17
Plano,60352,17
Plattville village,60391,17
Pleasant Hill village,60534,17
Pleasant Plains village,60599,17
Plymouth village,60833,17
Pocahontas village,60872,17
Polo,60937,17
Pontiac,61015,17
Pontoon Beach village,61067,17
Pontoosuc village,61080,17
Poplar Grove village,61145,17
Port Barrington village,61216,17
Port Byron village,61223,17
Posen village,61314,17
Potomac village,61366,17
Prairie City village,61548,17
Prairie du Rocher village,61639,17
Prairie Grove village,61678,17
Princeton,61899,17
Princeville village,61925,17
Prophetstown,61977,17
Prospect Heights,62016,17
Pulaski village,62211,17
Quincy,62367,17
Radom village,62523,17
Raleigh village,62588,17
Ramsey village,62627,17
Rankin village,62744,17
Ransom village,62757,17
Rantoul village,62783,17
Rapids City village,62822,17
Raritan village,62848,17
Raymond village,62965,17
Red Bud,63043,17
Reddick village,63056,17
Redmon village,63069,17
Reynolds village,63420,17
Richmond village,63641,17
Richton Park village,63706,17
Richview village,63719,17
Ridge Farm village,63862,17
Ridgway village,64018,17
Ridott village,64044,17
Ringwood village,64135,17
Rio village,64148,17
Ripley village,64174,17
Riverdale village,64278,17
River Forest village,64304,17
River Grove village,64343,17
Riverside village,64421,17
Riverton village,64486,17
Riverwoods village,64538,17
Roanoke village,64590,17
Robbins village,64616,17
Roberts village,64655,17
Robinson,64707,17
Rochelle,64746,17
Rochester village,64759,17
Rockbridge village,64811,17
Rock City village,64837,17
Rockdale village,64902,17
Rock Falls,64928,17
Rockford,65000,17
Rock Island,65078,17
Rockton village,65156,17
Rockwood village,65221,17
Rolling Meadows,65338,17
Romeoville village,65442,17
Roodhouse,65481,17
Roscoe village,65611,17
Rose Hill village,65754,17
Roselle village,65806,17
Rosemont village,65819,17
Roseville village,65845,17
Rosiclare,65897,17
Rossville village,65962,17
Round Lake village,66027,17
Round Lake Beach village,66040,17
Round Lake Heights village,66053,17
Round Lake Park village,66066,17
Roxana village,66131,17
Royal village,66157,17
Royal Lakes village,66196,17
Royalton village,66209,17
Ruma village,66287,17
Rushville,66339,17
Russellville village,66404,17
Rutland village,66443,17
Sadorus village,66534,17
Sailor Springs village,66599,17
St. Anne village,66638,17
St. Augustine village,66677,17
St. Charles,66703,17
St. David village,66768,17
St. Elmo,66794,17
Ste. Marie village,66800,17
St. Francisville,66833,17
St. Jacob village,66859,17
St. Johns village,66924,17
St. Joseph village,66950,17
St. Libory village,66989,17
St. Peter village,67132,17
St. Rose village,67158,17
Salem,67236,17
Sammons Point village,67372,17
Sandoval village,67444,17
Sandwich,67548,17
San Jose village,67613,17
Sauget village,67756,17
Sauk Village village,67769,17
Saunemin village,67795,17
Savanna,67821,17
Savoy village,67860,17
Sawyerville village,67873,17
Saybrook village,67912,17
Scales Mound village,67925,17
Schaumburg village,68003,17
Schiller Park village,68081,17
Schram City village,68120,17
Sciota village,68198,17
Scottville village,68406,17
Seaton village,68458,17
Seatonville village,68471,17
Secor village,68510,17
Seneca village,68640,17
Sesser,68705,17
Shabbona village,68822,17
Shannon village,68991,17
Shawneetown,69082,17
Sheffield village,69147,17
Shelbyville,69186,17
Sheldon village,69212,17
Sheridan village,69277,17
Sherman village,69342,17
Sherrard village,69368,17
Shiloh village,69524,17
Shipman,69563,17
Shorewood village,69758,17
Shumway village,69797,17
Sibley village,69810,17
Sidell village,69836,17
Sidney village,69875,17
Sigel,69914,17
Silvis,69979,17
Simpson village,70005,17
Sims village,70031,17
Skokie village,70122,17
Sleepy Hollow village,70161,17
Smithboro village,70213,17
Smithfield village,70226,17
Smithton village,70252,17
Somonauk village,70460,17
Sorento village,70525,17
South Barrington village,70564,17
South Beloit,70590,17
South Chicago Heights village,70629,17
South Elgin village,70720,17
Southern View village,70759,17
South Holland village,70850,17
South Jacksonville village,70889,17
South Pekin village,71175,17
South Roxana village,71240,17
South Wilmington village,71370,17
Sparland village,71422,17
Sparta,71448,17
Spaulding village,71474,17
Spillertown village,71526,17
Spring Bay village,71604,17
Springerton village,71643,17
Springfield,72000,17
Spring Grove village,72052,17
Spring Valley,72156,17
Standard village,72221,17
Standard City village,72234,17
Stanford village,72260,17
Staunton,72403,17
Steeleville village,72468,17
Steger village,72520,17
Sterling,72546,17
Steward village,72624,17
Stewardson village,72650,17
Stickney village,72676,17
Stillman Valley village,72702,17
Stockton village,72780,17
Stonefort village,72884,17
Stone Park village,72923,17
Stonington village,72949,17
Stoy village,73027,17
Strasburg village,73040,17
Strawn village,73131,17
Streamwood village,73157,17
Streator,73170,17
Stronghurst village,73261,17
Sublette village,73287,17
Sugar Grove village,73391,17
Sullivan,73495,17
Summerfield village,73547,17
Summit village,73638,17
Sumner,73703,17
Sun River Terrace village,73943,17
Swansea village,74119,17
Sycamore,74223,17
Symerton village,74275,17
Table Grove village,74301,17
Tallula village,74379,17
Tamaroa village,74444,17
Tamms village,74457,17
Tampico village,74470,17
Taylor Springs village,74561,17
Taylorville,74574,17
Tennessee village,74665,17
Teutopolis village,74743,17
Thawville village,74847,17
Thayer village,74860,17
Thebes village,74873,17
Third Lake village,75081,17
Thomasboro village,75107,17
Thompsonville village,75159,17
Thomson village,75172,17
Thornton village,75185,17
Tilden village,75263,17
Tilton village,75276,17
Timberlane village,75360,17
Time village,75419,17
Tinley Park village,75484,17
Tiskilwa village,75549,17
Toledo village,75601,17
Tolono village,75614,17
Toluca,75653,17
Tonica village,75718,17
Topeka village,75757,17
Toulon,75783,17
Tovey village,75809,17
Towanda village,75822,17
Tower Hill village,75848,17
Tower Lakes village,75874,17
Tremont village,75965,17
Trenton,75991,17
Trout Valley village,76160,17
Troy,76199,17
Troy Grove village,76225,17
Tuscola,76407,17
Ullin village,76615,17
Union village,76706,17
Union Hill village,76771,17
University Park village,76935,17
Urbana,77005,17
Ursa village,77044,17
Valier village,77148,17
Valley City village,77187,17
Valmeyer village,77265,17
Vandalia,77317,17
Varna village,77395,17
Venedy village,77408,17
Venice,77473,17
Vergennes village,77525,17
Vermilion village,77551,17
Vermont village,77642,17
Vernon village,77681,17
Vernon Hills village,77694,17
Verona village,77707,17
Versailles village,77720,17
Victoria village,77811,17
Vienna,77863,17
Villa Grove,77941,17
Villa Park village,77993,17
Viola village,78123,17
Virden,78149,17
Virgil village,78175,17
Virginia,78201,17
Volo village,78227,17
Wadsworth village,78370,17
Waggoner village,78383,17
Walnut village,78526,17
Walnut Hill village,78604,17
Walshville village,78656,17
Waltonville village,78708,17
Wamac,78721,17
Wapella village,78773,17
Warren village,78851,17
Warrensburg village,78916,17
Warrenville,78929,17
Warsaw,78942,17
Washburn village,79007,17
Washington,79033,17
Washington Park village,79085,17
Wataga village,79124,17
Waterloo,79150,17
Waterman village,79163,17
Watseka,79228,17
Watson village,79241,17
Wauconda village,79267,17
Waukegan,79293,17
Waverly,79358,17
Wayne village,79397,17
Wayne City village,79436,17
Waynesville village,79449,17
Weldon village,79683,17
Wellington village,79735,17
Wenona,79813,17
Wenonah village,79826,17
West Brooklyn village,80008,17
Westchester village,80047,17
West Chicago,80060,17
West City village,80073,17
West Dundee village,80125,17
Western Springs village,80242,17
Westfield village,80281,17
West Frankfort,80333,17
Westmont village,80645,17
West Peoria,80736,17
West Point village,80762,17
West Salem village,80853,17
Westville village,80931,17
Wheaton,81048,17
Wheeler village,81074,17
Wheeling village,81087,17
White City village,81191,17
White Hall,81256,17
Williamsfield village,81802,17
Williamson village,81815,17
Williamsville village,81854,17
Willisville village,81867,17
Willowbrook village,81919,17
Willow Hill village,82010,17
Willow Springs village,82049,17
Wilmette village,82075,17
Wilmington village,82088,17
Wilmington,82101,17
Wilsonville village,82218,17
Winchester,82270,17
Windsor village,82309,17
Windsor,82322,17
Winfield village,82400,17
Winnebago village,82491,17
Winnetka village,82530,17
Winslow village,82543,17
Winthrop Harbor village,82686,17
Witt,82725,17
Wonder Lake village,82855,17
Wood Dale,82985,17
Woodhull village,83063,17
Woodland village,83102,17
Woodlawn village,83206,17
Woodridge village,83245,17
Wood River,83271,17
Woodson village,83336,17
Woodstock,83349,17
Worden village,83505,17
Worth village,83518,17
Wyanet village,83622,17
Wyoming,83687,17
Xenia village,83739,17
Yale village,83765,17
Yates City village,83817,17
Yorkville,84038,17
Zeigler,84155,17
Zion,84220,17
Advance,00640,18
Akron,00748,18
Alamo,00784,18
Albany,00802,18
Albion,00820,18
Alexandria,00910,18
Alfordsville,00964,18
Alton,01270,18
Altona,01288,18
Ambia,01342,18
Amboy,01360,18
Amo,01450,18
Anderson,01468,18
Andrews,01612,18
Angola,01666,18
Arcadia,01954,18
Argos,02044,18
Ashley,02458,18
Atlanta,02602,18
Attica,02620,18
Auburn,02674,18
Aurora,02782,18
Austin,02800,18
Avilla,02872,18
Avon,02908,18
Bainbridge,03142,18
Bargersville,03394,18
Batesville,03664,18
Battle Ground,03718,18
Bedford,04114,18
Beech Grove,04204,18
Berne,04888,18
Bethany,04978,18
Beverly Shores,05158,18
Bicknell,05176,18
Birdseye,05374,18
Bloomfield,05716,18
Bloomingdale,05788,18
Bloomington,05860,18
Blountsville,05896,18
Bluffton,06220,18
Boonville,06616,18
Borden,06634,18
Boston,06652,18
Boswell,06706,18
Bourbon,06760,18
Brazil,07174,18
Bremen,07318,18
Bristol,07750,18
Brook,07966,18
Brooklyn,08038,18
Brooksburg,08092,18
Brookston,08146,18
Brookville,08182,18
Brownsburg,08416,18
Brownstown,08470,18
Bruceville,08578,18
Bryant,08704,18
Bunker Hill,09136,18
Burket,09226,18
Burlington,09244,18
Burnettsville,09316,18
Burns Harbor,09370,18
Butler,09532,18
Cadiz,09712,18
Cambridge City,09874,18
Camden,09910,18
Campbellsburg,10000,18
Cannelburg,10090,18
Cannelton,10108,18
Carbon,10198,18
Carlisle,10270,18
Carmel,10342,18
Carthage,10612,18
Cayuga,10954,18
Cedar Grove,11044,18
Cedar Lake,11062,18
Center Point,11746,18
Centerville,11836,18
Chalmers,11944,18
Chandler,12034,18
Charlestown,12124,18
Chesterfield,12376,18
Chesterton,12412,18
Chrisney,12574,18
Churubusco,12610,18
Cicero,12628,18
Clarks Hill,12898,18
Clarksville,12934,18
Clay City,13276,18
Claypool,13312,18
Clayton,13366,18
Clear Lake,13438,18
Clermont,13492,18
Clifford,13582,18
Clinton,13780,18
Cloverdale,13852,18
Coatesville,14050,18
Colfax,14284,18
Columbia City,14716,18
Columbus,14734,18
Connersville,14932,18
Converse,14986,18
Corunna,15220,18
Corydon,15256,18
Country Club Heights,15364,18
Covington,15490,18
Crandall,15634,18
Crane,15652,18
Crawfordsville,15742,18
Cromwell,15994,18
Crothersville,16084,18
Crown Point,16138,18
Crows Nest,16156,18
Culver,16300,18
Cumberland,16336,18
Cynthiana,16534,18
Dale,16624,18
Daleville,16642,18
Dana,16732,18
Danville,16804,18
Darlington,16840,18
Darmstadt,16858,18
Dayton,17002,18
Decatur,17074,18
Decker,17110,18
Delphi,17614,18
De Motte,17722,18
Denver,17776,18
Dillsboro,18190,18
Dublin,18766,18
Dugger,18892,18
Dune Acres,18982,18
Dunkirk,19054,18
Dunreith,19162,18
Dupont,19180,18
Dyer,19270,18
Earl Park,19450,18
East Chicago,19486,18
East Germantown,19756,18
Eaton,20080,18
Economy,20152,18
Edgewood,20332,18
Edinburgh,20404,18
Edwardsport,20458,18
Elberfeld,20638,18
Elizabeth,20674,18
Elizabethtown,20692,18
Elkhart,20728,18
Ellettsville,20800,18
Elnora,20998,18
Elwood,21070,18
English,21214,18
Etna Green,21502,18
Evansville,22000,18
Fairland,22396,18
Fairmount,22432,18
Fairview Park,22576,18
Farmersburg,22738,18
Farmland,22792,18
Ferdinand,22990,18
Fillmore,23188,18
Fishers,23278,18
Flora,23692,18
Fort Branch,24250,18
Fortville,24286,18
Fort Wayne,25000,18
Fountain City,25090,18
Fowler,25180,18
Fowlerton,25198,18
Francesville,25288,18
Francisco,25306,18
Frankfort,25324,18
Franklin,25450,18
Frankton,25702,18
Fremont,25882,18
French Lick,25972,18
Fulton,26152,18
Galveston,26242,18
Garrett,26386,18
Gary,27000,18
Gas City,27054,18
Gaston,27072,18
Geneva,27216,18
Gentryville,27270,18
Georgetown,27324,18
Glenwood,28062,18
Goodland,28332,18
Goshen,28386,18
Gosport,28440,18
Grabill,28494,18
Grandview,28692,18
Greencastle,29358,18
Greendale,29448,18
Greenfield,29520,18
Greensboro,29682,18
Greensburg,29718,18
Greens Fork,29754,18
Greentown,29772,18
Greenville,29844,18
Greenwood,29898,18
Griffin,30024,18
Griffith,30042,18
Hagerstown,30402,18
Hamilton,30594,18
Hamlet,30708,18
Hammond,31000,18
Hanover,31216,18
Hardinsburg,31396,18
Harmony,31486,18
Hartford City,32242,18
Hartsville,32332,18
Haubstadt,32512,18
Hazleton,32728,18
Hebron,32818,18
Highland,33466,18
Hillsboro,33862,18
Hobart,34114,18
Holland,34294,18
Holton,34366,18
Homecroft,34420,18
Hope,34744,18
Hudson,35086,18
Huntertown,35266,18
Huntingburg,35284,18
Huntington,35302,18
Hymera,35500,18
Indianapolis (balance),36003,18
Indian Village,36306,18
Ingalls,36342,18
Jamestown,37692,18
Jasonville,37764,18
Jasper,37782,18
Jeffersonville,38358,18
Jonesboro,38862,18
Jonesville,38916,18
Kempton,39366,18
Kendallville,39402,18
Kennard,39438,18
Kentland,39546,18
Kewanna,39618,18
Kingman,39798,18
Kingsbury,39816,18
Kingsford Heights,39852,18
Kirklin,39942,18
Knightstown,40266,18
Knightsville,40302,18
Knox,40374,18
Kokomo,40392,18
Kouts,40518,18
Laconia,40644,18
La Crosse,40662,18
Ladoga,40698,18
Lafayette,40788,18
La Fontaine,40842,18
Lagrange,40860,18
Lagro,40896,18
Lake Station,41535,18
Lakeville,41670,18
Lanesville,42048,18
La Paz,42192,18
Lapel,42228,18
La Porte,42246,18
Larwill,42282,18
Laurel,42372,18
Lawrence,42426,18
Lawrenceburg,42462,18
Leavenworth,42606,18
Lebanon,42624,18
Leesburg,42678,18
Leo-Cedarville,42861,18
Lewisville,43074,18
Liberty,43434,18
Ligonier,43686,18
Linden,44082,18
Linton,44190,18
Little York,44370,18
Livonia,44424,18
Lizton,44442,18
Logansport,44658,18
Long Beach,44784,18
Loogootee,44910,18
Losantville,45000,18
Lowell,45144,18
Lynn,45468,18
Lynnville,45486,18
Lyons,45504,18
McCordsville,45648,18
Mackey,45774,18
Macy,45864,18
Madison,45990,18
Marengo,46746,18
Marion,46908,18
Markle,47160,18
Markleville,47178,18
Marshall,47322,18
Martinsville,47448,18
Matthews,47592,18
Mauckport,47628,18
Mecca,48132,18
Medaryville,48186,18
Medora,48240,18
Mellott,48294,18
Mentone,48402,18
Meridian Hills,48456,18
Merom,48474,18
Merrillville,48528,18
Michiana Shores,48744,18
Michigan City,48798,18
Michigantown,48816,18
Middlebury,48924,18
Middletown,49014,18
Milan,49266,18
Milford,49320,18
Millersburg,49536,18
Millhousen,49662,18
Milltown,49716,18
Milton,49860,18
Mishawaka,49932,18
Mitchell,49950,18
Modoc,50058,18
Monon,50148,18
Monroe,50202,18
Monroe City,50526,18
Monroeville,50562,18
Monrovia,50580,18
Monterey,50616,18
Montezuma,50652,18
Montgomery,50688,18
Monticello,50760,18
Montpelier,50796,18
Mooreland,50940,18
Moores Hill,50958,18
Mooresville,50976,18
Morgantown,51102,18
Morocco,51138,18
Morristown,51192,18
Mount Auburn,51318,18
Mount Ayr,51336,18
Mount Carmel,51354,18
Mount Etna,51408,18
Mount Summit,51714,18
Mount Vernon,51732,18
Mulberry,51840,18
Muncie,51876,18
Munster,51912,18
Napoleon,52002,18
Nappanee,52020,18
Nashville,52038,18
New Albany,52326,18
New Amsterdam,52398,18
Newberry,52524,18
Newburgh,52650,18
New Carlisle,52704,18
New Castle,52740,18
New Chicago,52776,18
New Harmony,52974,18
New Haven,52992,18
New Market,53262,18
New Middletown,53298,18
New Palestine,53352,18
New Pekin,53388,18
New Point,53478,18
Newport,53496,18
New Richmond,53532,18
New Ross,53550,18
Newtown,53694,18
New Whiteland,53874,18
Noblesville,54180,18
North Crows Nest,54612,18
North Judson,54900,18
North Liberty,54918,18
North Manchester,54954,18
North Salem,55080,18
North Vernon,55116,18
North Webster,55134,18
Oakland City,55710,18
Oaktown,55800,18
Odon,56052,18
Ogden Dunes,56088,18
Oldenburg,56286,18
Onward,56664,18
Oolitic,56682,18
Orestes,56952,18
Orland,57006,18
Orleans,57024,18
Osceola,57114,18
Osgood,57132,18
Ossian,57168,18
Otterbein,57258,18
Owensville,57528,18
Oxford,57546,18
Palmyra,57726,18
Paoli,57780,18
Paragon,57870,18
Parker City,57978,18
Patoka,58320,18
Patriot,58392,18
Pendleton,58662,18
Pennville,58788,18
Perrysville,59238,18
Peru,59328,18
Petersburg,59364,18
Pierceton,59598,18
Pine Village,60084,18
Pittsboro,60192,18
Plainfield,60246,18
Plainville,60264,18
Plymouth,60822,18
Poneto,61020,18
Portage,61092,18
Porter,61164,18
Portland,61236,18
Poseyville,61416,18
Pottawattamie Park,61470,18
Princes Lakes,62028,18
Princeton,62046,18
Redkey,63450,18
Remington,63756,18
Rensselaer,63792,18
Reynolds,63918,18
Richland,64206,18
Richmond,64260,18
Ridgeville,64422,18
Riley,64512,18
Rising Sun,64674,18
River Forest,64728,18
Roachdale,64980,18
Roann,64998,18
Roanoke,65016,18
Rochester,65214,18
Rockport,65484,18
Rockville,65520,18
Rocky Ripple,65556,18
Rome City,65808,18
Rosedale,65934,18
Roseland,65988,18
Rossville,66150,18
Royal Center,66222,18
Rushville,66438,18
Russellville,66510,18
Russiaville,66546,18
St. Joe,66834,18
St. John,66852,18
St. Leon,66978,18
St. Paul,67212,18
